game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,home_win,away_win
1,3,1,3,2,0,1,2,0,1,3,1,3,2,0,0.9061628653803788,0.929037666202977,1,18,3.2,2.7,3.2,2.5,5,7
4,0,0,2,1,0,1,7,0,2,1,1,5,6,0,0.9256018536088564,0.9233955244739276,21,14,3.3,2.5,3.1,2.7,6,6
3,0,0,2,1,0,3,2,1,6,0,0,6,5,0,0.9088864771546132,0.906433261558742,6,4,3.2,2.7,3.6,4.5,5,4
2,3,1,1,2,1,3,2,0,3,4,1,4,7,0,0.9065058137340628,0.8928224342195872,7,8,2.5,2.9,3.3,2.8,5,6
4,1,1,5,2,0,6,3,1,4,3,0,6,2,0,0.9176826791418838,0.9118225012400786,54,23,2.3,3.1,2.9,3.2,4,5
4,3,1,4,1,0,3,2,0,0,0,1,0,0,1,0.9176826791418838,0.9233955244739276,54,14,2.3,2.8,2.9,2.5,4,6
5,2,1,3,4,0,1,5,0,5,2,0,3,2,1,0.9004321423463889,0.9121978399167026,12,28,3.2,2.8,3.1,2.8,6,5
3,4,0,3,5,1,3,2,1,2,4,0,7,1,1,0.9049977673868052,0.9190521642700892,17,52,2.3,4.3,3.1,2.8,1,6
3,4,0,4,3,1,2,1,0,4,3,0,3,2,0,0.9148781842967992,0.9118225012400786,53,23,1.8,2.5,3.0,3.1,3,6
0,1,0,2,5,1,2,4,0,2,1,1,0,5,0,0.8966483850887101,0.907011399249088,22,15,2.5,3.3,4.4,3.5,5,6
1,0,1,2,0,1,2,4,0,2,1,1,3,4,0,0.9256507606322308,0.9166239238073576,25,24,3.0,3.0,2.5,2.5,5,5
5,2,0,3,4,0,4,3,1,2,3,0,4,2,0,0.9245280522551736,0.9128444565350728,16,3,3.4,3.7,2.4,3.5,5,3
3,2,0,4,2,0,2,5,0,4,3,1,0,4,1,0.9267407162596396,0.9266124864370944,30,26,2.2,3.1,1.7,3.3,4,2
1,2,0,1,8,0,4,1,1,4,1,1,2,5,1,0.9099988679880188,0.8991046894745227,19,29,3.1,3.5,3.0,4.0,3,4
3,2,0,5,2,1,5,4,0,1,4,0,3,5,1,0.8903230619758272,0.8952684259619136,20,5,3.9,2.8,3.3,3.4,6,5
4,3,0,3,4,0,2,5,0,6,5,1,7,1,0,0.9256018536088564,0.9028989343640648,21,9,3.3,2.1,3.1,3.8,6,4
3,4,0,1,3,1,3,2,0,2,3,0,4,3,0,0.9061628653803788,0.9090690288874541,1,13,3.2,2.6,3.4,3.7,5,4
4,5,1,5,1,1,2,4,0,0,5,0,4,0,0,0.9220901684856184,0.8968041852337367,29,7,3.4,4.0,2.6,2.8,5,6
